# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
12/04/2024 00:00:54,Class A,219005827,56.803727,9.020208,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,266460000,57.528727,9.527140,Under way using engine,,12.2,66.2,64,9816775,SBCR,CLIPPERTON,Fishing,,13,63,GPS,7.0,SKAGEN,17/03/2025 11:15:00,AIS,47,16,6,7
12/04/2024 00:00:54,Class A,265859000,56.438117,11.080300,Under way using engine,0.0,14.5,80.8,81,8317954,SGQU,STENA NAUTICA,Passenger,,24,136,Combined GPS/GLONASS,5.6,SEHAD <-> DKGRE,12/04/2024 05:30:00,AIS,22,114,10,14
12/04/2024 00:00:54,Class A,219005941,55.242553,14.913783,Engaged in fishing,0.0,7.5,306.1,306,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219005941,55.242553,14.913783,Engaged in fishing,0.0,7.5,306.1,306,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,258030700,56.005268,8.121018,Moored,0.0,0.0,356.0,333,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,258030700,56.005268,8.121018,Moored,0.0,0.0,356.0,333,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219013192,54.816103,11.017948,Engaged in fishing,0.0,0.0,221.8,150,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219013192,54.816103,11.017948,Engaged in fishing,0.0,0.0,221.8,150,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219013192,54.816103,11.017948,Engaged in fishing,0.0,0.0,221.8,150,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,538005799,57.727375,10.976855,Under way using engine,0.0,12.6,135.8,136,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,538005799,57.727375,10.976855,Under way using engine,0.0,12.6,135.8,136,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,247386800,56.327242,12.216493,Under way using engine,-2.2,17.8,322.0,322,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,247386800,56.327242,12.216493,Under way using engine,-2.2,17.8,322.0,322,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219022326,56.637767,7.613185,Under way using engine,,7.2,76.2,76,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,247386800,56.327242,12.216493,Under way using engine,-2.2,17.8,322.0,322,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,265051000,54.808805,12.480290,Under way using engine,0.0,17.7,209.5,210,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,353083000,55.617477,13.004287,Moored,0.0,0.0,43.0,288,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219705000,56.152642,10.252517,Reserved for future amendment [HSC],0.0,0.0,210.2,28,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,231794000,57.103752,10.782033,Under way using engine,2.2,10.1,340.9,340,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219705000,56.152642,10.252517,Reserved for future amendment [HSC],0.0,0.0,210.2,28,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,231794000,57.103752,10.782033,Under way using engine,2.2,10.1,340.9,340,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,304936000,55.741733,15.472725,Under way using engine,0.0,10.8,240.7,240,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,304936000,55.741733,15.472725,Under way using engine,0.0,10.8,240.7,240,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219005827,56.803727,9.020208,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219000897,57.717817,10.588238,Engaged in fishing,0.0,0.0,,310,Unknown,OYPG,ANNI HOLM SG25,Fishing,,7,17,GPS,3.0,HIRTSHALS,02/08/2024 09:00:00,AIS,10,7,4,3
12/04/2024 00:00:54,Class A,219019219,55.488937,5.131888,Under way using engine,0.0,0.3,322.1,225,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,211297990,54.521413,8.687233,Under way using engine,0.0,0.0,0.1,93,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,266460000,57.528727,9.527140,Under way using engine,,12.2,66.2,64,9816775,SBCR,CLIPPERTON,Fishing,,13,63,GPS,7.0,SKAGEN,17/03/2025 11:15:00,AIS,47,16,6,7
12/04/2024 00:00:54,Class A,266460000,57.528727,9.527140,Under way using engine,,12.2,66.2,64,9816775,SBCR,CLIPPERTON,Fishing,,13,63,GPS,7.0,SKAGEN,17/03/2025 11:15:00,AIS,47,16,6,7
12/04/2024 00:00:54,Class A,266460000,57.528727,9.527140,Under way using engine,,12.2,66.2,64,9816775,SBCR,CLIPPERTON,Fishing,,13,63,GPS,7.0,SKAGEN,17/03/2025 11:15:00,AIS,47,16,6,7
12/04/2024 00:00:54,Class A,219000734,57.296772,10.922240,Under way using engine,0.0,0.0,50.3,180,9107370,OXXL,ANE LAESOE,Passenger,,15,54,GPS,2.9,LAESOE-FREDERIKSHAVN,10/02/2025 08:00:00,AIS,24,30,7,8
12/04/2024 00:00:54,Class A,219000734,57.296772,10.922240,Under way using engine,0.0,0.0,50.3,180,9107370,OXXL,ANE LAESOE,Passenger,,15,54,GPS,2.9,LAESOE-FREDERIKSHAVN,10/02/2025 08:00:00,AIS,24,30,7,8
12/04/2024 00:00:54,Class A,265778450,57.646470,11.857897,Engaged in fishing,0.0,0.0,24.9,294,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,304011025,54.589830,11.203685,Under way using engine,0.0,9.1,289.4,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,304011025,54.589830,11.203685,Under way using engine,0.0,9.1,289.4,286,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,265411000,91.000000,0.000000,Unknown value,,,,,9087350,SEBR,SCA OBBOLA,Cargo,,24,170,Combined GPS/GLONASS,5.0,LANDSKRONA DD,01/04/2024 06:00:00,AIS,124,46,19,5
12/04/2024 00:00:54,Class A,265411000,91.000000,0.000000,Unknown value,,,,,9087350,SEBR,SCA OBBOLA,Cargo,,24,170,Combined GPS/GLONASS,5.0,LANDSKRONA DD,01/04/2024 06:00:00,AIS,124,46,19,5
12/04/2024 00:00:54,Class A,265411000,91.000000,0.000000,Unknown value,,,,,9087350,SEBR,SCA OBBOLA,Cargo,,24,170,Combined GPS/GLONASS,5.0,LANDSKRONA DD,01/04/2024 06:00:00,AIS,124,46,19,5
12/04/2024 00:00:54,Class A,341475001,54.723578,12.603363,Constrained by her draught,0.0,7.4,250.0,251,9278569,V4TN5,LILA TIANJIN,Cargo,,45,289,GPS,14.6,PORT SAID,29/04/2024 23:00:00,AIS,247,42,30,15
12/04/2024 00:00:54,Class A,219027309,55.514523,12.715060,Under way using engine,0.0,8.3,8.8,12,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219027309,55.514523,12.715060,Under way using engine,0.0,8.3,8.8,12,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,265509950,57.599373,11.793827,Under way using engine,0.0,0.0,257.6,88,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,244519000,54.439363,12.165337,Under way using engine,23.6,15.8,248.0,255,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219027309,55.514523,12.715060,Under way using engine,0.0,8.3,8.8,12,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219001819,55.453480,12.243195,Under way using engine,,2.6,128.0,83,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,311000330,54.602793,14.063082,Under way using engine,0.0,13.7,350.0,349,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,352001906,55.252427,14.315653,Under way using engine,0.0,11.0,218.4,219,9326885,3E3719,ANAYA,Tanker,,32,228,Internal,13.5,SKAGEN,13/04/2024 10:00:00,AIS,190,38,14,18
12/04/2024 00:00:54,Class A,219007362,56.412788,10.925405,Unknown value,,0.0,177.5,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,271051118,55.173892,14.301812,Under way using engine,0.0,14.8,50.7,50,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,271050993,57.821980,10.760175,Under way using engine,0.0,9.6,294.9,290,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,271050993,57.821980,10.760175,Under way using engine,0.0,9.6,294.9,290,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,211216570,54.639578,14.758522,Under way using engine,-3.6,5.2,88.4,87,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,271051118,55.173892,14.301812,Under way using engine,0.0,14.8,50.7,50,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,258006930,55.386277,12.689688,Under way using engine,0.0,12.6,7.2,5,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,220329000,57.122315,8.599965,Engaged in fishing,0.0,0.0,315.7,328,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219016615,55.972413,11.367753,Engaged in fishing,,0.0,298.4,,Unknown,XP3717,MIE KA33,Fishing,,5,12,GPS,,Unknown,,AIS,10,2,2,3
12/04/2024 00:00:54,Class A,219016615,55.972413,11.367753,Engaged in fishing,,0.0,298.4,,Unknown,XP3717,MIE KA33,Fishing,,5,12,GPS,,Unknown,,AIS,10,2,2,3
12/04/2024 00:00:54,Class A,219435000,57.181233,8.217242,Under way using engine,-2.9,21.4,54.3,54,9274848,OWKQ2,FREESIA SEAWAYS,Cargo,,30,231,GPS,7.3,GOTEBORG,12/04/2024 07:00:00,AIS,134,97,15,15
12/04/2024 00:00:54,Class A,219001275,55.159085,8.419655,Under way sailing,0.0,2.7,267.0,268,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,245397000,54.830543,11.120385,Restricted maneuverability,,0.0,,,8928301,PEYN,MANTA,Dredging,,24,80,Internal,2.8,FBC CONST. VESSEL,,AIS,54,26,11,13
12/04/2024 00:00:54,Class A,245397000,54.830543,11.120385,Restricted maneuverability,,0.0,,,8928301,PEYN,MANTA,Dredging,,24,80,Internal,2.8,FBC CONST. VESSEL,,AIS,54,26,11,13
12/04/2024 00:00:54,Class A,245397000,54.830543,11.120385,Restricted maneuverability,,0.0,,,8928301,PEYN,MANTA,Dredging,,24,80,Internal,2.8,FBC CONST. VESSEL,,AIS,54,26,11,13
12/04/2024 00:00:54,Class A,219001275,55.159085,8.419655,Under way sailing,0.0,2.7,267.0,268,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,245176000,54.762202,12.631433,Under way using engine,0.0,10.3,235.4,236,9423657,PHOL,OHIOBORG,Cargo,,12,90,GPS,5.3,GBAVO,15/04/2024 16:00:00,AIS,75,15,6,6
12/04/2024 00:00:54,Class A,304717000,54.636260,10.810658,Under way using engine,0.0,10.9,119.7,119,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,304717000,54.636260,10.810658,Under way using engine,0.0,10.9,119.7,119,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,538005370,56.164885,12.423757,Under way using engine,0.0,7.5,130.8,133,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,220181000,56.028662,8.090383,Engaged in fishing,0.0,3.1,167.6,171,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,265859000,56.438117,11.080300,Under way using engine,0.0,14.5,80.8,81,8317954,SGQU,STENA NAUTICA,Passenger,,24,136,Combined GPS/GLONASS,5.6,SEHAD <-> DKGRE,12/04/2024 05:30:00,AIS,22,114,10,14
12/04/2024 00:00:54,Class A,265859000,56.438117,11.080300,Under way using engine,0.0,14.5,80.8,81,8317954,SGQU,STENA NAUTICA,Passenger,,24,136,Combined GPS/GLONASS,5.6,SEHAD <-> DKGRE,12/04/2024 05:30:00,AIS,22,114,10,14
12/04/2024 00:00:54,Class A,219000811,54.916060,11.359973,Under way using engine,0.0,0.0,334.0,97,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219000811,54.916060,11.359973,Under way using engine,0.0,0.0,334.0,97,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219000811,54.916060,11.359973,Under way using engine,0.0,0.0,334.0,97,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219679000,55.462685,8.444862,Under way using engine,0.0,0.0,147.3,49,9114361,OZHB2,SIGYN,Tug,,10,33,GPS,4.9,DKESB,31/12/2024 17:00:00,AIS,8,25,4,6
12/04/2024 00:00:54,Class A,219000742,54.965898,10.437163,Under way using engine,0.0,0.0,0.0,317,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,220345000,57.649950,9.829380,Engaged in fishing,,6.7,319.7,309,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,220345000,57.649950,9.829380,Engaged in fishing,,6.7,319.7,309,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219000742,54.965898,10.437163,Under way using engine,0.0,0.0,0.0,317,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,220345000,57.649950,9.829380,Engaged in fishing,,6.7,319.7,309,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219000742,54.965898,10.437163,Under way using engine,0.0,0.0,0.0,317,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class B,219007234,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,HEBIS THORSMINDE,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,636018261,55.012227,11.016747,Under way using engine,0.0,9.3,186.3,186,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,636018261,55.012227,11.016747,Under way using engine,0.0,9.3,186.3,186,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,247255400,55.492808,10.909542,Under way using engine,0.0,11.9,324.8,324,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,247255400,55.492808,10.909542,Under way using engine,0.0,11.9,324.8,324,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,247255400,55.492808,10.909542,Under way using engine,0.0,11.9,324.8,324,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,247255400,55.492808,10.909542,Under way using engine,0.0,11.9,324.8,324,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,247255400,55.492808,10.909542,Under way using engine,0.0,11.9,324.8,324,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,247255400,55.492808,10.909542,Under way using engine,0.0,11.9,324.8,324,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,265504660,56.044765,12.687685,Under way using engine,,0.0,0.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219472000,54.546363,11.194367,Under way using engine,,0.6,346.0,274,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,518999139,56.703775,11.924918,Under way using engine,0.0,11.2,30.2,25,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219472000,54.546363,11.194367,Under way using engine,,0.6,346.0,274,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,518999139,56.703775,11.924918,Under way using engine,0.0,11.2,30.2,25,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Base Station,2190065,55.656815,8.671400,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219019804,56.367703,8.120545,Engaged in fishing,,0.0,319.8,,Unknown,OX2809,E 100  ELLA SOFIE,Fishing,,4,13,Internal,,Unknown,,AIS,3,10,2,2
12/04/2024 00:00:54,Class A,219016873,56.410050,10.923670,Under way using engine,,0.0,294.0,,9657557,OZRT2,ANHOLT WIND,HSC,,6,25,GPS,2.0,ANHOLTWINDFARM,28/01/2025 10:00:00,AIS,10,15,3,3
12/04/2024 00:00:54,Class A,265739650,57.704355,11.939717,Under way using engine,0.0,0.0,323.1,249,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,518999139,56.703775,11.924918,Under way using engine,0.0,11.2,30.2,25,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,518999139,56.703775,11.924918,Under way using engine,0.0,11.2,30.2,25,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,518999139,56.703775,11.924918,Under way using engine,0.0,11.2,30.2,25,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class B,219014692,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,SVOGEREN,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219024784,56.409213,10.925038,Under way using engine,0.0,0.0,185.4,166,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219168000,56.697737,8.217988,Engaged in fishing,0.0,0.0,341.8,164,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219168000,56.697737,8.217988,Engaged in fishing,0.0,0.0,341.8,164,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Base Station,2190065,55.656815,8.671400,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,235081865,56.705513,8.221448,Unknown value,0.0,0.0,1.3,355,Unknown,2DTG3,NEMO A,Other,,,,GPS,3.0,THYBOROEN,10/05/2024 18:40:00,AIS,,,,
12/04/2024 00:00:54,Base Station,2190065,55.656815,8.671400,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,266454000,54.588345,10.710263,Under way using engine,0.0,12.7,265.4,265,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,255806119,57.270157,8.645638,Under way using engine,0.0,7.9,237.3,238,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,305981000,57.874113,10.079512,Under way using engine,0.0,7.7,280.2,273,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,636020813,54.634807,12.360773,Under way using engine,0.0,11.9,234.6,234,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,266454000,54.588345,10.710263,Under way using engine,0.0,12.7,265.4,265,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,305981000,57.874113,10.079512,Under way using engine,0.0,7.7,280.2,273,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,636020813,54.634807,12.360773,Under way using engine,0.0,11.9,234.6,234,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,305981000,57.874113,10.079512,Under way using engine,0.0,7.7,280.2,273,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,266454000,54.588345,10.710263,Under way using engine,0.0,12.7,265.4,265,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,266454000,54.588345,10.710263,Under way using engine,0.0,12.7,265.4,265,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219021235,57.594755,9.961912,Under way using engine,0.0,0.0,339.8,255,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219021235,57.594755,9.961912,Under way using engine,0.0,0.0,339.8,255,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219021235,57.594755,9.961912,Under way using engine,0.0,0.0,339.8,255,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,230662000,54.572548,11.068680,Under way using engine,0.0,11.5,96.6,96,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219026443,55.279043,14.801050,Under way using engine,0.0,0.0,159.6,314,9878450,OX3143,DANPILOT PAPA,Pilot,,5,15,GPS,1.5,Unknown,,AIS,12,3,3,2
12/04/2024 00:00:54,Class A,230662000,54.572548,11.068680,Under way using engine,0.0,11.5,96.6,96,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219230000,56.042908,12.688562,Under way using engine,,5.4,225.3,226,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219230000,56.042908,12.688562,Under way using engine,,5.4,225.3,226,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219230000,56.042908,12.688562,Under way using engine,,5.4,225.3,226,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,304944000,54.718535,12.657980,Under way using engine,-1.6,11.9,57.4,57,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219011538,55.721248,11.723925,Under way using engine,,0.1,0.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,230617000,55.508767,10.883637,Under way using engine,1.6,14.0,326.6,325,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219020398,55.398732,14.704897,Under way using engine,,9.6,65.3,57,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219005954,57.494017,10.501983,Engaged in fishing,,0.0,0.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,230617000,55.508767,10.883637,Under way using engine,1.6,14.0,326.6,325,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219020398,55.398732,14.704897,Under way using engine,,9.6,65.3,57,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,230617000,55.508767,10.883637,Under way using engine,1.6,14.0,326.6,325,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,230617000,55.508767,10.883637,Under way using engine,1.6,14.0,326.6,325,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,230617000,55.508767,10.883637,Under way using engine,1.6,14.0,326.6,325,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class B,219006918,91.000000,0.000000,Unknown value,,,,,Unknown,Unknown,JOHS. HEJLESEN HG159,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,230617000,55.508767,10.883637,Under way using engine,1.6,14.0,326.6,325,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219018486,57.121017,8.601317,Under way using engine,,0.0,254.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,219021235,57.594755,9.961912,Under way using engine,0.0,0.0,339.8,255,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
12/04/2024 00:00:54,Class A,266331000,55.954873,10.995865,Under way using engine,0.0,17.6,213.1,213,9145176,SLDW,STENA GERMANICA,Passenger,No additional information,30,241,Combined GPS/GLONASS,5.8,DEKEL,12/04/2024 08:15:00,AIS,27,214,15,15
12/04/2024 00:00:54,Class A,219008904,55.061292,10.618685,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
